new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,performance
1.0,1.0,1.0,0.0,0.0,30.0,4.0,4.0,12414.8
1.0,1.0,1.0,0.0,0.0,40.0,4.0,4.0,12446.4
1.0,1.0,1.0,0.0,0.0,50.0,4.0,4.0,12490.8
1.0,1.0,1.0,0.0,0.0,60.0,4.0,4.0,12467.2
1.0,1.0,1.0,0.0,0.0,70.0,4.0,4.0,12499.6
1.0,1.0,1.0,0.0,0.0,80.0,4.0,4.0,12472.0
1.0,1.0,1.0,0.0,0.0,90.0,4.0,4.0,12433.0
1.0,1.0,1.0,0.0,0.0,100.0,4.0,4.0,12480.0
1.0,1.0,1.0,0.0,0.0,0.0,8.0,4.0,18420.2
1.0,1.0,1.0,0.0,0.0,10.0,8.0,4.0,12291.2
1.0,1.0,1.0,0.0,0.0,20.0,8.0,4.0,12194.4
1.0,1.0,1.0,0.0,0.0,30.0,8.0,4.0,12181.8
1.0,1.0,1.0,0.0,0.0,40.0,8.0,4.0,12191.0
1.0,1.0,1.0,0.0,0.0,50.0,8.0,4.0,12153.8
1.0,1.0,1.0,0.0,0.0,60.0,8.0,4.0,12098.4
1.0,1.0,1.0,0.0,0.0,70.0,8.0,4.0,12045.2
1.0,1.0,1.0,0.0,0.0,80.0,8.0,4.0,12233.2
1.0,1.0,1.0,0.0,0.0,90.0,8.0,4.0,12140.2
1.0,1.0,1.0,0.0,0.0,100.0,8.0,4.0,12118.8
1.0,1.0,1.0,0.0,0.0,0.0,16.0,4.0,18507.2
1.0,1.0,1.0,0.0,0.0,10.0,16.0,4.0,12378.4
1.0,1.0,1.0,0.0,0.0,20.0,16.0,4.0,12026.8
1.0,1.0,1.0,0.0,0.0,30.0,16.0,4.0,11944.8
1.0,1.0,1.0,0.0,0.0,40.0,16.0,4.0,11922.0
1.0,1.0,1.0,0.0,0.0,50.0,16.0,4.0,11926.2
1.0,1.0,1.0,0.0,0.0,60.0,16.0,4.0,11925.2
1.0,1.0,1.0,0.0,0.0,70.0,16.0,4.0,11876.0
1.0,1.0,1.0,0.0,0.0,80.0,16.0,4.0,11941.8
1.0,1.0,1.0,0.0,0.0,90.0,16.0,4.0,11860.4
1.0,1.0,1.0,0.0,0.0,100.0,16.0,4.0,11877.6
1.0,1.0,1.0,0.0,0.0,0.0,32.0,4.0,18537.6
1.0,1.0,1.0,0.0,0.0,10.0,32.0,4.0,12356.6
1.0,1.0,1.0,0.0,0.0,20.0,32.0,4.0,12009.2
1.0,1.0,1.0,0.0,0.0,30.0,32.0,4.0,11870.4
1.0,1.0,1.0,0.0,0.0,40.0,32.0,4.0,11905.8
1.0,1.0,1.0,0.0,0.0,50.0,32.0,4.0,11889.4
1.0,1.0,1.0,0.0,0.0,60.0,32.0,4.0,11853.2
1.0,1.0,1.0,0.0,0.0,70.0,32.0,4.0,11811.0
1.0,1.0,1.0,0.0,0.0,80.0,32.0,4.0,11791.8
1.0,1.0,1.0,0.0,0.0,90.0,32.0,4.0,11767.0
1.0,1.0,1.0,0.0,0.0,100.0,32.0,4.0,11836.2
1.0,1.0,1.0,0.0,0.0,0.0,64.0,4.0,18463.8
1.0,1.0,1.0,0.0,0.0,10.0,64.0,4.0,12361.2
1.0,1.0,1.0,0.0,0.0,20.0,64.0,4.0,12001.4
1.0,1.0,1.0,0.0,0.0,30.0,64.0,4.0,11888.0
1.0,1.0,1.0,0.0,0.0,40.0,64.0,4.0,11897.8
1.0,1.0,1.0,0.0,0.0,50.0,64.0,4.0,11835.6
1.0,1.0,1.0,0.0,0.0,60.0,64.0,4.0,11776.4
1.0,1.0,1.0,0.0,0.0,70.0,64.0,4.0,11857.4
1.0,1.0,1.0,0.0,0.0,80.0,64.0,4.0,11816.0
1.0,1.0,1.0,0.0,0.0,90.0,64.0,4.0,11763.2
1.0,1.0,1.0,0.0,0.0,100.0,64.0,4.0,11763.6
1.0,1.0,1.0,0.0,0.0,0.0,128.0,4.0,18440.6
1.0,1.0,1.0,0.0,0.0,10.0,128.0,4.0,12375.6
1.0,1.0,1.0,0.0,0.0,20.0,128.0,4.0,12022.2
1.0,1.0,1.0,0.0,0.0,30.0,128.0,4.0,11897.4
1.0,1.0,1.0,0.0,0.0,40.0,128.0,4.0,11878.4
1.0,1.0,1.0,0.0,0.0,50.0,128.0,4.0,11816.4
1.0,1.0,1.0,0.0,0.0,60.0,128.0,4.0,11773.0
1.0,1.0,1.0,0.0,0.0,70.0,128.0,4.0,11818.2
1.0,1.0,1.0,0.0,0.0,80.0,128.0,4.0,11773.4
1.0,1.0,1.0,0.0,0.0,90.0,128.0,4.0,11752.2
1.0,1.0,1.0,0.0,0.0,100.0,128.0,4.0,11733.0
1.0,1.0,1.0,0.0,0.0,0.0,256.0,4.0,18483.4
1.0,1.0,1.0,0.0,0.0,10.0,256.0,4.0,12375.6
1.0,1.0,1.0,0.0,0.0,20.0,256.0,4.0,12044.4
1.0,1.0,1.0,0.0,0.0,30.0,256.0,4.0,11896.2
1.0,1.0,1.0,0.0,0.0,40.0,256.0,4.0,11912.2
1.0,1.0,1.0,0.0,0.0,50.0,256.0,4.0,11790.4
1.0,1.0,1.0,0.0,0.0,60.0,256.0,4.0,11777.0
1.0,1.0,1.0,0.0,0.0,70.0,256.0,4.0,11807.6
1.0,1.0,1.0,0.0,0.0,80.0,256.0,4.0,11799.0
1.0,1.0,1.0,0.0,0.0,90.0,256.0,4.0,11840.0
1.0,1.0,1.0,0.0,0.0,100.0,256.0,4.0,11727.8
1.0,1.0,1.0,0.0,0.0,0.0,512.0,4.0,18492.2
1.0,1.0,1.0,0.0,0.0,10.0,512.0,4.0,12318.4
1.0,1.0,1.0,0.0,0.0,20.0,512.0,4.0,11963.4
1.0,1.0,1.0,0.0,0.0,30.0,512.0,4.0,11936.0
1.0,1.0,1.0,0.0,0.0,40.0,512.0,4.0,11934.2
1.0,1.0,1.0,0.0,0.0,50.0,512.0,4.0,11829.4
1.0,1.0,1.0,0.0,0.0,60.0,512.0,4.0,11794.8
1.0,1.0,1.0,0.0,0.0,70.0,512.0,4.0,11839.8
1.0,1.0,1.0,0.0,0.0,80.0,512.0,4.0,11808.4
1.0,1.0,1.0,0.0,0.0,90.0,512.0,4.0,11767.8
1.0,1.0,1.0,0.0,0.0,100.0,512.0,4.0,11714.2
1.0,1.0,1.0,0.0,0.0,0.0,1024.0,4.0,18512.2
1.0,1.0,1.0,0.0,0.0,10.0,1024.0,4.0,12331.4
1.0,1.0,1.0,0.0,0.0,20.0,1024.0,4.0,12104.4
1.0,1.0,1.0,0.0,0.0,30.0,1024.0,4.0,11905.0
1.0,1.0,1.0,0.0,0.0,40.0,1024.0,4.0,11891.0
1.0,1.0,1.0,0.0,0.0,50.0,1024.0,4.0,11801.2
1.0,1.0,1.0,0.0,0.0,60.0,1024.0,4.0,11717.2
1.0,1.0,1.0,0.0,0.0,70.0,1024.0,4.0,11844.0
1.0,1.0,1.0,0.0,0.0,80.0,1024.0,4.0,11782.0
1.0,1.0,1.0,0.0,0.0,90.0,1024.0,4.0,11714.8
1.0,1.0,1.0,0.0,0.0,100.0,1024.0,4.0,11772.2
1.0,1.0,1.0,0.0,0.0,0.0,2048.0,4.0,18548.0
1.0,1.0,1.0,0.0,0.0,10.0,2048.0,4.0,12379.8
1.0,1.0,1.0,0.0,0.0,20.0,2048.0,4.0,12048.4
1.0,1.0,1.0,0.0,0.0,30.0,2048.0,4.0,11902.2
1.0,1.0,1.0,0.0,0.0,40.0,2048.0,4.0,11881.8
1.0,1.0,1.0,0.0,0.0,50.0,2048.0,4.0,11844.2
1.0,1.0,1.0,0.0,0.0,60.0,2048.0,4.0,11754.2
1.0,1.0,1.0,0.0,0.0,70.0,2048.0,4.0,11823.2
1.0,1.0,1.0,0.0,0.0,80.0,2048.0,4.0,11789.8
1.0,1.0,1.0,0.0,0.0,90.0,2048.0,4.0,11732.0
1.0,1.0,1.0,0.0,0.0,100.0,2048.0,4.0,11723.2
1.0,1.0,1.0,0.0,0.0,0.0,4096.0,4.0,18464.2
1.0,1.0,1.0,0.0,0.0,10.0,4096.0,4.0,12388.2
1.0,1.0,1.0,0.0,0.0,20.0,4096.0,4.0,11934.2
1.0,1.0,1.0,0.0,0.0,30.0,4096.0,4.0,11915.4
1.0,1.0,1.0,0.0,0.0,40.0,4096.0,4.0,11907.6
1.0,1.0,1.0,0.0,0.0,50.0,4096.0,4.0,11841.2
1.0,1.0,1.0,0.0,0.0,60.0,4096.0,4.0,11786.0
1.0,1.0,1.0,0.0,0.0,70.0,4096.0,4.0,11830.6
1.0,1.0,1.0,0.0,0.0,80.0,4096.0,4.0,11797.4
1.0,1.0,1.0,0.0,0.0,90.0,4096.0,4.0,11790.2
1.0,1.0,1.0,0.0,0.0,100.0,4096.0,4.0,11760.2
1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,82391.4
1.0,1.0,1.0,0.0,0.0,10.0,1.0,6.0,78950.0
1.0,1.0,1.0,0.0,0.0,20.0,1.0,6.0,78867.2
1.0,1.0,1.0,0.0,0.0,30.0,1.0,6.0,78735.2
1.0,1.0,1.0,0.0,0.0,40.0,1.0,6.0,78690.6
1.0,1.0,1.0,0.0,0.0,50.0,1.0,6.0,78625.8
1.0,1.0,1.0,0.0,0.0,60.0,1.0,6.0,78891.8
1.0,1.0,1.0,0.0,0.0,70.0,1.0,6.0,79131.0
1.0,1.0,1.0,0.0,0.0,80.0,1.0,6.0,78695.8
1.0,1.0,1.0,0.0,0.0,90.0,1.0,6.0,78655.0
1.0,1.0,1.0,0.0,0.0,100.0,1.0,6.0,78574.0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,82119.6
1.0,1.0,1.0,0.0,0.0,10.0,2.0,6.0,73708.4
1.0,1.0,1.0,0.0,0.0,20.0,2.0,6.0,73762.4
1.0,1.0,1.0,0.0,0.0,30.0,2.0,6.0,73504.4
1.0,1.0,1.0,0.0,0.0,40.0,2.0,6.0,73761.0
1.0,1.0,1.0,0.0,0.0,50.0,2.0,6.0,73552.8
1.0,1.0,1.0,0.0,0.0,60.0,2.0,6.0,73589.8
1.0,1.0,1.0,0.0,0.0,70.0,2.0,6.0,73471.6
1.0,1.0,1.0,0.0,0.0,80.0,2.0,6.0,73657.2
1.0,1.0,1.0,0.0,0.0,90.0,2.0,6.0,73449.4
1.0,1.0,1.0,0.0,0.0,100.0,2.0,6.0,73404.4
1.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,82027.4
1.0,1.0,1.0,0.0,0.0,10.0,4.0,6.0,72423.4
1.0,1.0,1.0,0.0,0.0,20.0,4.0,6.0,72713.2
1.0,1.0,1.0,0.0,0.0,30.0,4.0,6.0,72769.0
1.0,1.0,1.0,0.0,0.0,40.0,4.0,6.0,72829.2
1.0,1.0,1.0,0.0,0.0,50.0,4.0,6.0,72760.4
1.0,1.0,1.0,0.0,0.0,60.0,4.0,6.0,72764.0
1.0,1.0,1.0,0.0,0.0,70.0,4.0,6.0,72865.8
1.0,1.0,1.0,0.0,0.0,80.0,4.0,6.0,73113.2
1.0,1.0,1.0,0.0,0.0,90.0,4.0,6.0,72893.0
1.0,1.0,1.0,0.0,0.0,100.0,4.0,6.0,73260.6
1.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,82622.4
1.0,1.0,1.0,0.0,0.0,10.0,8.0,6.0,76829.8
1.0,1.0,1.0,0.0,0.0,20.0,8.0,6.0,76373.0
1.0,1.0,1.0,0.0,0.0,30.0,8.0,6.0,76501.2
1.0,1.0,1.0,0.0,0.0,40.0,8.0,6.0,76233.2
1.0,1.0,1.0,0.0,0.0,50.0,8.0,6.0,76433.2
1.0,1.0,1.0,0.0,0.0,60.0,8.0,6.0,76265.2
1.0,1.0,1.0,0.0,0.0,70.0,8.0,6.0,76364.0
1.0,1.0,1.0,0.0,0.0,80.0,8.0,6.0,76307.2
1.0,1.0,1.0,0.0,0.0,90.0,8.0,6.0,76482.2
1.0,1.0,1.0,0.0,0.0,100.0,8.0,6.0,76627.4
1.0,1.0,1.0,0.0,0.0,0.0,16.0,6.0,81956.4
1.0,1.0,1.0,0.0,0.0,10.0,16.0,6.0,85709.4
1.0,1.0,1.0,0.0,0.0,20.0,16.0,6.0,85375.4
1.0,1.0,1.0,0.0,0.0,30.0,16.0,6.0,85592.6
1.0,1.0,1.0,0.0,0.0,40.0,16.0,6.0,85114.4
1.0,1.0,1.0,0.0,0.0,50.0,16.0,6.0,85316.6
1.0,1.0,1.0,0.0,0.0,60.0,16.0,6.0,84892.4
1.0,1.0,1.0,0.0,0.0,70.0,16.0,6.0,84249.0
1.0,1.0,1.0,0.0,0.0,80.0,16.0,6.0,84306.8
1.0,1.0,1.0,0.0,0.0,90.0,16.0,6.0,84312.6
1.0,1.0,1.0,0.0,0.0,100.0,16.0,6.0,84564.8
1.0,1.0,1.0,0.0,0.0,0.0,32.0,6.0,82179.8
1.0,1.0,1.0,0.0,0.0,10.0,32.0,6.0,87281.0
1.0,1.0,1.0,0.0,0.0,20.0,32.0,6.0,87698.6
1.0,1.0,1.0,0.0,0.0,30.0,32.0,6.0,87211.0
1.0,1.0,1.0,0.0,0.0,40.0,32.0,6.0,88368.0
1.0,1.0,1.0,0.0,0.0,50.0,32.0,6.0,88439.0
1.0,1.0,1.0,0.0,0.0,60.0,32.0,6.0,88038.6
1.0,1.0,1.0,0.0,0.0,70.0,32.0,6.0,88134.0
1.0,1.0,1.0,0.0,0.0,80.0,32.0,6.0,88308.0
1.0,1.0,1.0,0.0,0.0,90.0,32.0,6.0,87211.6
1.0,1.0,1.0,0.0,0.0,100.0,32.0,6.0,87715.2
1.0,1.0,1.0,0.0,0.0,0.0,64.0,6.0,82365.4
1.0,1.0,1.0,0.0,0.0,10.0,64.0,6.0,88242.8
1.0,1.0,1.0,0.0,0.0,20.0,64.0,6.0,89884.4
1.0,1.0,1.0,0.0,0.0,30.0,64.0,6.0,88886.6
1.0,1.0,1.0,0.0,0.0,40.0,64.0,6.0,89755.8
1.0,1.0,1.0,0.0,0.0,50.0,64.0,6.0,89737.8
1.0,1.0,1.0,0.0,0.0,60.0,64.0,6.0,89522.4
1.0,1.0,1.0,0.0,0.0,70.0,64.0,6.0,90152.6
1.0,1.0,1.0,0.0,0.0,80.0,64.0,6.0,89680.6
1.0,1.0,1.0,0.0,0.0,90.0,64.0,6.0,89799.4
1.0,1.0,1.0,0.0,0.0,100.0,64.0,6.0,89714.6
1.0,1.0,1.0,0.0,0.0,0.0,128.0,6.0,82031.0
1.0,1.0,1.0,0.0,0.0,10.0,128.0,6.0,88255.2
1.0,1.0,1.0,0.0,0.0,20.0,128.0,6.0,89841.0
1.0,1.0,1.0,0.0,0.0,30.0,128.0,6.0,88493.8
1.0,1.0,1.0,0.0,0.0,40.0,128.0,6.0,89678.0
1.0,1.0,1.0,0.0,0.0,50.0,128.0,6.0,89438.4
1.0,1.0,1.0,0.0,0.0,60.0,128.0,6.0,89677.6
1.0,1.0,1.0,0.0,0.0,70.0,128.0,6.0,88693.0
1.0,1.0,1.0,0.0,0.0,80.0,128.0,6.0,89700.6
1.0,1.0,1.0,0.0,0.0,90.0,128.0,6.0,88596.4
1.0,1.0,1.0,0.0,0.0,100.0,128.0,6.0,89652.2
1.0,1.0,1.0,0.0,0.0,0.0,256.0,6.0,81979.0
1.0,1.0,1.0,0.0,0.0,10.0,256.0,6.0,88229.4
1.0,1.0,1.0,0.0,0.0,20.0,256.0,6.0,89286.4
1.0,1.0,1.0,0.0,0.0,30.0,256.0,6.0,88750.8
1.0,1.0,1.0,0.0,0.0,40.0,256.0,6.0,89795.8
1.0,1.0,1.0,0.0,0.0,50.0,256.0,6.0,89156.4
1.0,1.0,1.0,0.0,0.0,60.0,256.0,6.0,89695.4
1.0,1.0,1.0,0.0,0.0,70.0,256.0,6.0,89226.4
1.0,1.0,1.0,0.0,0.0,80.0,256.0,6.0,89361.0
1.0,1.0,1.0,0.0,0.0,90.0,256.0,6.0,89047.8
1.0,1.0,1.0,0.0,0.0,100.0,256.0,6.0,89091.4
1.0,1.0,1.0,0.0,0.0,0.0,512.0,6.0,82146.6
1.0,1.0,1.0,0.0,0.0,10.0,512.0,6.0,88530.0
1.0,1.0,1.0,0.0,0.0,20.0,512.0,6.0,90156.0
1.0,1.0,1.0,0.0,0.0,30.0,512.0,6.0,88700.0
1.0,1.0,1.0,0.0,0.0,40.0,512.0,6.0,89817.8
1.0,1.0,1.0,0.0,0.0,50.0,512.0,6.0,89019.6
1.0,1.0,1.0,0.0,0.0,60.0,512.0,6.0,90237.4
1.0,1.0,1.0,0.0,0.0,70.0,512.0,6.0,88700.6
1.0,1.0,1.0,0.0,0.0,80.0,512.0,6.0,89689.0
1.0,1.0,1.0,0.0,0.0,90.0,512.0,6.0,89274.2
1.0,1.0,1.0,0.0,0.0,100.0,512.0,6.0,89418.8
1.0,1.0,1.0,0.0,0.0,0.0,1024.0,6.0,82338.6
1.0,1.0,1.0,0.0,0.0,10.0,1024.0,6.0,88055.0
1.0,1.0,1.0,0.0,0.0,20.0,1024.0,6.0,89576.6
1.0,1.0,1.0,0.0,0.0,30.0,1024.0,6.0,88577.6
1.0,1.0,1.0,0.0,0.0,40.0,1024.0,6.0,89616.4
1.0,1.0,1.0,0.0,0.0,50.0,1024.0,6.0,89729.0
1.0,1.0,1.0,0.0,0.0,60.0,1024.0,6.0,90050.2
1.0,1.0,1.0,0.0,0.0,70.0,1024.0,6.0,88816.6
1.0,1.0,1.0,0.0,0.0,80.0,1024.0,6.0,89852.4
1.0,1.0,1.0,0.0,0.0,90.0,1024.0,6.0,88410.6
1.0,1.0,1.0,0.0,0.0,100.0,1024.0,6.0,89442.6
1.0,1.0,1.0,0.0,0.0,0.0,2048.0,6.0,82280.2
1.0,1.0,1.0,0.0,0.0,10.0,2048.0,6.0,88290.2
1.0,1.0,1.0,0.0,0.0,20.0,2048.0,6.0,89364.6
1.0,1.0,1.0,0.0,0.0,30.0,2048.0,6.0,88572.6
1.0,1.0,1.0,0.0,0.0,40.0,2048.0,6.0,89487.8
1.0,1.0,1.0,0.0,0.0,50.0,2048.0,6.0,89387.2
1.0,1.0,1.0,0.0,0.0,60.0,2048.0,6.0,89453.4
1.0,1.0,1.0,0.0,0.0,70.0,2048.0,6.0,88524.8
1.0,1.0,1.0,0.0,0.0,80.0,2048.0,6.0,89421.0
1.0,1.0,1.0,0.0,0.0,90.0,2048.0,6.0,88531.6
1.0,1.0,1.0,0.0,0.0,100.0,2048.0,6.0,89229.6
1.0,1.0,1.0,0.0,0.0,0.0,4096.0,6.0,82392.8
1.0,1.0,1.0,0.0,0.0,10.0,4096.0,6.0,88175.4
1.0,1.0,1.0,0.0,0.0,20.0,4096.0,6.0,89800.8
1.0,1.0,1.0,0.0,0.0,30.0,4096.0,6.0,88407.8
1.0,1.0,1.0,0.0,0.0,40.0,4096.0,6.0,89610.4
1.0,1.0,1.0,0.0,0.0,50.0,4096.0,6.0,89839.0
1.0,1.0,1.0,0.0,0.0,60.0,4096.0,6.0,89732.2
1.0,1.0,1.0,0.0,0.0,70.0,4096.0,6.0,88606.4
1.0,1.0,1.0,0.0,0.0,80.0,4096.0,6.0,89894.8
1.0,1.0,1.0,0.0,0.0,90.0,4096.0,6.0,88939.0
1.0,1.0,1.0,0.0,0.0,100.0,4096.0,6.0,89460.6
1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,85816.0
1.0,1.0,1.0,0.0,0.0,10.0,1.0,8.0,83613.2
1.0,1.0,1.0,0.0,0.0,20.0,1.0,8.0,83165.2
1.0,1.0,1.0,0.0,0.0,30.0,1.0,8.0,83294.2
1.0,1.0,1.0,0.0,0.0,40.0,1.0,8.0,83685.2
1.0,1.0,1.0,0.0,0.0,50.0,1.0,8.0,83210.8
1.0,1.0,1.0,0.0,0.0,60.0,1.0,8.0,83444.2
1.0,1.0,1.0,0.0,0.0,70.0,1.0,8.0,83437.8
1.0,1.0,1.0,0.0,0.0,80.0,1.0,8.0,83364.6
1.0,1.0,1.0,0.0,0.0,90.0,1.0,8.0,83266.0
1.0,1.0,1.0,0.0,0.0,100.0,1.0,8.0,83367.4
1.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,85612.8
1.0,1.0,1.0,0.0,0.0,10.0,2.0,8.0,80520.2
1.0,1.0,1.0,0.0,0.0,20.0,2.0,8.0,80342.4
1.0,1.0,1.0,0.0,0.0,30.0,2.0,8.0,79891.4
1.0,1.0,1.0,0.0,0.0,40.0,2.0,8.0,80226.6
1.0,1.0,1.0,0.0,0.0,50.0,2.0,8.0,80048.4
1.0,1.0,1.0,0.0,0.0,60.0,2.0,8.0,79761.2
1.0,1.0,1.0,0.0,0.0,70.0,2.0,8.0,80217.2
1.0,1.0,1.0,0.0,0.0,80.0,2.0,8.0,80195.2
1.0,1.0,1.0,0.0,0.0,90.0,2.0,8.0,80074.4
1.0,1.0,1.0,0.0,0.0,100.0,2.0,8.0,80472.8
1.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,85314.4
1.0,1.0,1.0,0.0,0.0,10.0,4.0,8.0,80943.0
1.0,1.0,1.0,0.0,0.0,20.0,4.0,8.0,81175.4
1.0,1.0,1.0,0.0,0.0,30.0,4.0,8.0,80990.8
1.0,1.0,1.0,0.0,0.0,40.0,4.0,8.0,81092.0
1.0,1.0,1.0,0.0,0.0,50.0,4.0,8.0,81128.2
1.0,1.0,1.0,0.0,0.0,60.0,4.0,8.0,80967.8
1.0,1.0,1.0,0.0,0.0,70.0,4.0,8.0,80715.8
1.0,1.0,1.0,0.0,0.0,80.0,4.0,8.0,81053.2
1.0,1.0,1.0,0.0,0.0,90.0,4.0,8.0,80814.0
1.0,1.0,1.0,0.0,0.0,100.0,4.0,8.0,80890.6
1.0,1.0,1.0,0.0,0.0,0.0,8.0,8.0,85261.8
1.0,1.0,1.0,0.0,0.0,10.0,8.0,8.0,86860.8
1.0,1.0,1.0,0.0,0.0,20.0,8.0,8.0,86112.8
1.0,1.0,1.0,0.0,0.0,30.0,8.0,8.0,86361.2
1.0,1.0,1.0,0.0,0.0,40.0,8.0,8.0,86075.0
1.0,1.0,1.0,0.0,0.0,50.0,8.0,8.0,86297.6
1.0,1.0,1.0,0.0,0.0,60.0,8.0,8.0,85963.0
1.0,1.0,1.0,0.0,0.0,70.0,8.0,8.0,86471.6
1.0,1.0,1.0,0.0,0.0,80.0,8.0,8.0,85728.4
1.0,1.0,1.0,0.0,0.0,90.0,8.0,8.0,85834.8
1.0,1.0,1.0,0.0,0.0,100.0,8.0,8.0,86010.0
1.0,1.0,1.0,0.0,0.0,0.0,16.0,8.0,85166.4
1.0,1.0,1.0,0.0,0.0,10.0,16.0,8.0,96671.0
1.0,1.0,1.0,0.0,0.0,20.0,16.0,8.0,96560.4
1.0,1.0,1.0,0.0,0.0,30.0,16.0,8.0,96837.0
1.0,1.0,1.0,0.0,0.0,40.0,16.0,8.0,96484.0
1.0,1.0,1.0,0.0,0.0,50.0,16.0,8.0,96257.2
1.0,1.0,1.0,0.0,0.0,60.0,16.0,8.0,96563.8
1.0,1.0,1.0,0.0,0.0,70.0,16.0,8.0,95638.0
1.0,1.0,1.0,0.0,0.0,80.0,16.0,8.0,95045.4
1.0,1.0,1.0,0.0,0.0,90.0,16.0,8.0,95434.8
1.0,1.0,1.0,0.0,0.0,100.0,16.0,8.0,94958.0
1.0,1.0,1.0,0.0,0.0,0.0,32.0,8.0,85239.4
1.0,1.0,1.0,0.0,0.0,10.0,32.0,8.0,98326.8
1.0,1.0,1.0,0.0,0.0,20.0,32.0,8.0,98789.8
1.0,1.0,1.0,0.0,0.0,30.0,32.0,8.0,99289.0
1.0,1.0,1.0,0.0,0.0,40.0,32.0,8.0,100207.8
1.0,1.0,1.0,0.0,0.0,50.0,32.0,8.0,99679.6
1.0,1.0,1.0,0.0,0.0,60.0,32.0,8.0,99760.2
1.0,1.0,1.0,0.0,0.0,70.0,32.0,8.0,100007.0
1.0,1.0,1.0,0.0,0.0,80.0,32.0,8.0,99730.2
1.0,1.0,1.0,0.0,0.0,90.0,32.0,8.0,99540.4
1.0,1.0,1.0,0.0,0.0,100.0,32.0,8.0,100015.0
1.0,1.0,1.0,0.0,0.0,0.0,64.0,8.0,85188.0
1.0,1.0,1.0,0.0,0.0,10.0,64.0,8.0,99892.6
1.0,1.0,1.0,0.0,0.0,20.0,64.0,8.0,101344.4
1.0,1.0,1.0,0.0,0.0,30.0,64.0,8.0,100853.8
1.0,1.0,1.0,0.0,0.0,40.0,64.0,8.0,101951.6
1.0,1.0,1.0,0.0,0.0,50.0,64.0,8.0,101002.4
1.0,1.0,1.0,0.0,0.0,60.0,64.0,8.0,101872.6
1.0,1.0,1.0,0.0,0.0,70.0,64.0,8.0,101664.6
1.0,1.0,1.0,0.0,0.0,80.0,64.0,8.0,102118.8
1.0,1.0,1.0,0.0,0.0,90.0,64.0,8.0,101588.8
1.0,1.0,1.0,0.0,0.0,100.0,64.0,8.0,101673.6
1.0,1.0,1.0,0.0,0.0,0.0,128.0,8.0,85265.4
1.0,1.0,1.0,0.0,0.0,10.0,128.0,8.0,99772.0
1.0,1.0,1.0,0.0,0.0,20.0,128.0,8.0,101155.6
1.0,1.0,1.0,0.0,0.0,30.0,128.0,8.0,100628.4
1.0,1.0,1.0,0.0,0.0,40.0,128.0,8.0,101500.0
1.0,1.0,1.0,0.0,0.0,50.0,128.0,8.0,101314.6
1.0,1.0,1.0,0.0,0.0,60.0,128.0,8.0,101817.0
1.0,1.0,1.0,0.0,0.0,70.0,128.0,8.0,100503.0
1.0,1.0,1.0,0.0,0.0,80.0,128.0,8.0,101872.2
1.0,1.0,1.0,0.0,0.0,90.0,128.0,8.0,100675.4
1.0,1.0,1.0,0.0,0.0,100.0,128.0,8.0,101685.2
1.0,1.0,1.0,0.0,0.0,0.0,256.0,8.0,85286.0
1.0,1.0,1.0,0.0,0.0,10.0,256.0,8.0,99637.0
1.0,1.0,1.0,0.0,0.0,20.0,256.0,8.0,101175.2
1.0,1.0,1.0,0.0,0.0,30.0,256.0,8.0,100762.6
1.0,1.0,1.0,0.0,0.0,40.0,256.0,8.0,101700.6
1.0,1.0,1.0,0.0,0.0,50.0,256.0,8.0,101185.4
1.0,1.0,1.0,0.0,0.0,60.0,256.0,8.0,101698.6
1.0,1.0,1.0,0.0,0.0,70.0,256.0,8.0,100420.4
1.0,1.0,1.0,0.0,0.0,80.0,256.0,8.0,102011.6
1.0,1.0,1.0,0.0,0.0,90.0,256.0,8.0,100979.2
1.0,1.0,1.0,0.0,0.0,100.0,256.0,8.0,101634.0
1.0,1.0,1.0,0.0,0.0,0.0,512.0,8.0,85448.2
1.0,1.0,1.0,0.0,0.0,10.0,512.0,8.0,99382.6
1.0,1.0,1.0,0.0,0.0,20.0,512.0,8.0,101582.6
1.0,1.0,1.0,0.0,0.0,30.0,512.0,8.0,100887.0
1.0,1.0,1.0,0.0,0.0,40.0,512.0,8.0,101951.6
1.0,1.0,1.0,0.0,0.0,50.0,512.0,8.0,101247.4
1.0,1.0,1.0,0.0,0.0,60.0,512.0,8.0,101474.4
1.0,1.0,1.0,0.0,0.0,70.0,512.0,8.0,100740.8
1.0,1.0,1.0,0.0,0.0,80.0,512.0,8.0,101574.6
1.0,1.0,1.0,0.0,0.0,90.0,512.0,8.0,101044.0
1.0,1.0,1.0,0.0,0.0,100.0,512.0,8.0,101492.8
1.0,1.0,1.0,0.0,0.0,0.0,1024.0,8.0,85513.8
1.0,1.0,1.0,0.0,0.0,10.0,1024.0,8.0,99280.0
1.0,1.0,1.0,0.0,0.0,20.0,1024.0,8.0,101328.6
1.0,1.0,1.0,0.0,0.0,30.0,1024.0,8.0,100738.0
